Date,Open,High,Low,Close,Volume
2025-01-14,136.02803973976037,136.357988296776,130.02900835327767,131.7387237548828,195590500
2025-01-15,133.6284239860889,136.42797514246556,131.26880425867054,136.218017578125,185217300
2025-01-16,138.61762033023757,138.72760318445663,133.46845773799356,133.54844665527344,209235600
2025-01-17,136.6679350563591,138.47764040694682,135.43813790068955,137.68777465820312,201188800
2025-01-21,139.1375376709131,141.80710479535009,137.06786452867982,140.80726623535156,197749000
2025-01-22,144.63666506104835,147.76614971080585,143.64681928959496,147.04627990722656,237651400
2025-01-23,145.02659530516527,147.20623618008435,143.6968081059284,147.1962432861328,155915500
2025-01-24,148.34604128656673,148.9459505211395,141.8570988390214,142.5969696044922,234657600
2025-01-27,124.77985371820252,128.3792633336458,116.68115538488551,118.40087890625,818830900
2025-01-28,121.79034308969104,128.97918539907013,116.2312426561388,128.9691925048828,579666400
2025-01-29,126.47958193260648,126.86951837337097,120.03062606319732,123.6800308227539,467120600
2025-01-30,123.08012993376066,124.979824796297,118.0809369419088,124.6298828125,392925500
2025-01-31,123.7600213429819,127.82936416140842,119.17076580619349,120.05062103271484,390372900
2025-02-03,114.73147893578256,118.55086206886682,112.99176191394916,116.64117431640624,371235700
2025-02-04,116.94112206589324,121.18043560579926,116.6811618932845,118.63085174560548,256550000
2025-02-05,121.74034844426232,124.97982332906604,120.7405098576298,124.80985260009766,262230800
2025-02-06,127.39941919373813,128.74920726442895,125.18977703531333,128.65921020507812,251483600
2025-02-07,129.19913575663247,130.34894396083934,124.97981594966576,129.81903076171875,228186300
2025-02-10,130.0689974070653,134.97820850379568,129.93902876577076,133.54844665527344,216989100
2025-02-11,132.5586139818797,134.45830137072844,130.99886808260132,132.77857971191406,178902400
2025-02-12,129.9990210816885,132.21866402899062,129.0591703419428,131.11883544921875,160278600
2025-02-13,131.5387642395835,136.477969382041,131.1488277944593,135.26815795898438,197430000
2025-02-14,136.45796316750187,139.22752026611062,135.4781256449407,138.8275909423828,195479600
2025-02-18,141.2472111010542,143.41685915221993,137.90773839766058,139.37750244140625,219176600
2025-02-19,139.48747310974449,141.33718056281413,137.1978495021305,139.20751953125,167536000
2025-02-20,140.0073981660712,140.637301367124,136.7679156045049,140.08738708496094,143903600
2025-02-21,140.0173897923713,141.4371740194045,134.00836534323213,134.40829467773438,228217600
2025-02-24,136.53795738344377,138.56762852998253,130.0590074983429,130.25897216796875,251381100
2025-02-25,129.95902369285497,130.17898941676333,124.41992427451078,126.60956573486328,271428700
2025-02-26,129.96903440656757,133.70842127410083,128.4692763992483,131.25881958007812,322553800
2025-02-27,134.97821765027223,134.98821054448712,119.9906384337315,120.130615234375,443175800
2025-02-28,118.00094594624424,125.06980440717122,116.38121232741896,124.89983367919922,389091100
2025-03-03,123.490067139586,123.68003128569312,112.26187634904674,114.04158782958984,411381400
2025-03-04,110.63214094760744,119.29073912641502,110.09222719636828,115.97127532958984,398163300
2025-03-05,117.56102047262804,118.26090441787,114.49151637878758,117.28106689453124,284337900
2025-03-06,113.51167590423404,115.33138186500224,110.2022125539762,110.55215454101562,321181900
2025-03-07,111.232043943795,113.46168737204891,107.54263707893918,112.67181396484376,341755500
2025-03-10,109.88225711490554,111.83193921740828,105.44297155454524,106.96273040771484,366487400
