Date,Open,High,Low,Close,Volume
2025-05-19,2564.0,2566.5,2528.5,2546.0,8275000
2025-05-20,2568.0,2574.0,2533.0,2533.5,6293000
2025-05-21,2557.0,2573.5,2523.0,2532.5,6973900
2025-05-22,2526.5,2536.0,2500.0,2505.0,5745500
2025-05-23,2510.0,2534.0,2503.5,2522.0,5470100
2025-05-26,2500.0,2548.0,2494.0,2537.5,4722200
2025-05-27,2534.0,2544.0,2511.0,2527.0,4707100
2025-05-28,2529.0,2534.0,2505.5,2505.5,8244900
2025-05-29,2500.0,2517.5,2495.5,2505.5,6447800
2025-05-30,2480.0,2504.5,2473.0,2499.0,15416800
2025-06-02,2484.0,2493.5,2453.5,2455.5,6844500
2025-06-03,2451.0,2458.0,2417.0,2434.5,9026300
2025-06-04,2448.5,2454.5,2417.0,2429.0,8354700
2025-06-05,2407.0,2411.5,2383.5,2411.5,8942900
2025-06-06,2412.0,2422.5,2401.5,2410.0,6545400
2025-06-09,2416.5,2445.0,2416.5,2435.5,5155200
2025-06-10,2437.5,2454.5,2428.0,2431.5,6196500
2025-06-11,2450.0,2455.5,2421.5,2425.0,5864900
2025-06-12,2441.5,2452.0,2424.5,2440.5,6588200
2025-06-13,2450.0,2453.0,2412.5,2426.0,10715000
2025-06-16,2425.5,2451.5,2417.5,2438.0,5432100
2025-06-17,2430.5,2451.5,2416.0,2448.0,5499900
2025-06-18,2431.5,2444.5,2424.5,2441.0,5292000
2025-06-19,2445.0,2445.0,2426.0,2441.5,4101100
2025-06-20,2432.0,2437.0,2399.5,2399.5,14252000
2025-06-23,2404.5,2417.5,2402.5,2415.5,5751200
2025-06-24,2441.0,2448.0,2423.5,2425.0,5614100
2025-06-25,2420.0,2420.5,2394.0,2394.0,7038900
2025-06-26,2404.0,2413.0,2365.5,2394.0,10142800
2025-06-27,2418.0,2440.5,2408.0,2440.5,21190100
2025-06-30,2450.0,2480.0,2443.5,2480.0,10199800
2025-07-01,2497.0,2498.0,2441.5,2456.0,6639100
2025-07-02,2467.0,2517.0,2459.0,2499.5,12424400
2025-07-03,2470.0,2487.5,2450.0,2465.5,11862200
2025-07-04,2473.5,2496.0,2467.0,2485.0,5785000
2025-07-07,2484.5,2503.0,2476.5,2487.0,3769400
2025-07-08,2479.0,2483.0,2449.5,2454.5,9548400
2025-07-09,2460.0,2468.0,2444.5,2463.0,5343400
2025-07-10,2448.5,2452.5,2424.0,2433.5,9313100
2025-07-11,2445.0,2447.5,2423.5,2423.5,7059700
2025-07-14,2419.0,2425.0,2403.5,2417.0,4781800
2025-07-15,2413.0,2427.5,2402.0,2422.0,5374600
2025-07-16,2420.5,2440.0,2414.5,2426.0,5626600
2025-07-17,2428.0,2455.5,2423.5,2455.5,4642700
2025-07-18,2478.5,2480.0,2457.0,2463.5,6812400
2025-07-22,2463.5,2470.5,2427.0,2438.5,5561800
2025-07-23,2473.5,2495.0,2441.0,2478.5,9302000
2025-07-24,2494.5,2523.0,2485.0,2512.0,8341100
2025-07-25,2520.0,2530.5,2497.5,2497.5,6534600
2025-07-28,2523.0,2523.0,2456.0,2460.0,6243500
2025-07-29,2472.0,2474.5,2454.5,2463.5,5256700
2025-07-30,2466.0,2475.5,2452.5,2463.0,4992100
2025-07-31,2479.5,2490.5,2466.0,2485.5,6366200
2025-08-01,2522.0,2544.5,2500.0,2532.5,6952400
2025-08-04,2465.5,2466.0,2395.5,2426.0,19844000
2025-08-05,2420.0,2506.5,2412.5,2499.0,12469800
2025-08-06,2483.5,2501.5,2466.5,2500.0,8302600
2025-08-07,2509.0,2547.5,2503.0,2528.0,7511400
2025-08-08,2531.0,2594.5,2525.0,2579.0,11033500
2025-08-12,2585.0,2670.0,2579.0,2628.5,11765100
2025-08-13,2631.0,2655.0,2620.5,2638.0,9024400
2025-08-14,2606.0,2615.5,2566.0,2579.5,7991400
2025-08-15,2602.5,2633.5,2593.5,2630.0,6091600
2025-08-18,2654.0,2673.0,2647.0,2653.0,5989000
2025-08-19,2653.0,2667.0,2625.0,2634.0,5838300
2025-08-20,2660.0,2669.0,2638.0,2654.0,6498700
