Date,Open,High,Low,Close,Volume
2025-01-15,511.6913996764165,516.4987694640988,510.1254584742708,515.351806640625,34957600
2025-01-16,517.6258718431615,517.7056801545635,511.6116368126703,511.7413024902344,28229000
2025-01-17,521.4857512783452,522.7025997001282,511.77117470382274,520.378662109375,51837900
2025-01-21,523.1114917109055,524.5975942184634,518.7030415515646,523.4306640625,23628000
2025-01-22,528.1882892615503,532.4272004504675,527.8791005275126,530.1232299804688,33593000
2025-01-23,527.6596007768635,531.3699261651601,527.0711743022163,531.250244140625,23096600
2025-01-24,531.6292159938284,532.397165445307,526.7719281037395,528.248046875,19878300
2025-01-27,509.66670077225416,516.6384527510882,508.8189125013832,512.8683471679688,60771700
2025-01-28,513.8756542286303,521.6353838047053,510.4446579097708,520.448486328125,33194200
2025-01-29,521.0968212160395,521.2264868905928,515.5513307825079,519.4710693359375,26649000
2025-01-30,522.3435537125943,524.7272714403309,516.857904355345,521.6852416992188,27431300
2025-01-31,525.5451090316338,530.1331429380922,519.8300796004729,520.9271850585938,38845500
2025-02-03,512.1302098888127,519.4909586477708,509.716541268604,516.7581176757812,40580800
2025-02-04,517.276773530443,523.7398461599811,516.877792877007,523.1015014648438,26046800
2025-02-05,520.4584975071614,525.6349584224181,519.2616163192124,525.475341796875,21134100
2025-02-06,525.983994012152,528.4276136303029,524.3682257974847,528.2181396484375,19434500
2025-02-07,528.7567965755023,530.7116436688931,520.827527191614,521.5556030273438,29605500
2025-02-10,525.8443470504354,528.9761687648792,525.3756025960324,527.8690795898438,20852800
2025-02-11,524.5876940273253,528.5373226870287,524.4580283515367,526.6123657226562,19325500
2025-02-12,520.9372247702789,527.8092622841039,520.5881623258281,526.9215698242188,25009400
2025-02-13,528.5971724766916,534.8208815142584,527.809255636506,534.5017700195312,28714800
2025-02-14,534.6114796138556,537.4341127665376,534.2723399392252,536.7459106445312,17862600
2025-02-18,538.3216925458455,538.5910075298985,534.6413182260218,537.962646484375,20565000
2025-02-19,537.1647712509262,539.3989169060666,535.0602912700487,538.1123046875,19666900
2025-02-20,537.3243332900431,537.6933630208378,531.0707342871838,535.8282470703125,26550800
2025-02-21,536.975292788632,536.9952600859999,524.3383677150699,524.7073974609375,47093800
2025-02-24,526.5026598448009,527.6895573306439,518.1744710235342,518.5135498046875,39268400
2025-02-25,517.8851883357713,517.9649966448831,508.1107706882418,511.9806518554688,48940000
2025-02-26,514.1849079573038,518.3040759523714,510.0357281419218,513.2174072265625,34457600
2025-02-27,516.7781069136039,517.7156567130485,498.7452639656872,498.9646911621094,52448000
2025-02-28,498.82508534016216,507.4525100127065,495.63342247915074,506.8441162109375,47654000
2025-03-03,510.18535969661326,511.70138284004975,492.292165305177,495.7531127929688,44587200
2025-03-04,492.8905984609801,502.4256524651439,486.46739901041593,494.2570190429688,67875400
2025-03-05,494.90532668720334,502.3159330193871,489.9782137046272,500.7001647949219,46323700
2025-03-06,492.4018743352236,497.27909959722473,484.9314268642997,486.92620849609375,57574300
2025-03-07,485.88891160804286,491.99293850717896,479.2762056546613,490.5068359375,54714700
2025-03-10,482.1886130372496,482.707245315595,467.4371940135368,471.49658203125,76668000
2025-03-11,471.117549935092,477.56068597318296,465.7914867216662,470.3695068359375,68760800
2025-03-12,477.9098049510808,479.80484148488426,470.5590392318509,475.6756591796875,46971100
2025-03-13,475.00737648783297,475.037296994818,465.2129913620199,467.1180114746094,46563300
2025-03-14,472.49395760719005,479.3061234212467,471.8855333876365,478.4084777832031,43563000
2025-03-17,478.3585868790805,484.572342519461,476.5533119664892,481.5103454589844,41744400
2025-03-18,478.1591378000541,478.35859770175466,471.17740204353566,473.3018493652344,39072300
2025-03-19,475.5659128466871,484.06367164679006,473.6309722273709,479.6352844238281,40430300
2025-03-20,475.63575689154527,483.2857277216577,474.9375711162653,478.0095520019531,36780500
2025-03-21,472.8430166415768,480.3533681412332,471.6760864518902,479.58538818359375,42234900
2025-03-24,487.1928204866543,490.95861063200783,483.85657111434,490.1095581054688,34567200
2025-03-25,490.83877837754704,493.0662572771135,489.8698652942495,492.9064331054688,26035200
2025-03-26,491.7477068574491,492.60675792792927,482.2783613929888,483.8366088867188,34627100
2025-03-27,481.8688342242942,486.0341392312352,479.7112536627811,481.0797119140625,33469800
2025-03-28,479.2717414677413,479.9809364466578,467.5249242093943,468.4139404296875,46363800
2025-03-31,461.4018344891545,469.3328994028851,456.8169566966726,468.39398193359375,53000300
2025-04-01,466.7757720864497,473.0986881823544,463.899028467708,472.1697387695313,41156200
2025-04-02,465.5970976864045,479.0220230171526,465.3373796019771,475.6158447265625,49894500
2025-04-03,455.9279641907283,459.5538969033975,449.6350437772871,450.1544494628906,70456300
2025-04-04,437.648508775456,439.8759876500572,422.1958618164063,422.1958618164063,117088400
2025-04-07,408.2015535971589,442.6428836185418,401.9385984914908,423.2146911621094,161557000
2025-04-08,437.668476049517,442.6429004626975,409.3303063747538,415.59326171875,101248100
2025-04-09,415.1038143681562,467.3051675513283,414.9639567903487,465.4772338867188,142876900
2025-04-10,453.051199968157,455.07892152174384,432.1446862805992,445.6794738769531,108384100
2025-04-11,444.15116624443885,455.2786835411905,440.8348834484581,453.8902282714844,52483800
2025-04-14,463.9389470027792,464.5282814659672,452.1222316465228,456.966796875,43941200
2025-04-15,458.02559756412,461.8612860199378,455.6382641425253,457.4761962890625,35404200
2025-04-16,448.5262669187285,452.1122359187138,437.26892082991657,443.68170166015625,48980600
2025-04-17,446.66836997479874,447.2477059075805,440.8648596937792,443.601806640625,44763900
2025-04-21,437.7383968906385,438.5874189590885,427.4499333208907,432.6241149902344,44149300
2025-04-22,438.3277301223643,447.07788224767165,437.1290641134134,443.98138427734375,52304400
2025-04-23,457.6560147962199,462.8601614155392,452.37194085433424,454.050048828125,55801100
2025-04-24,455.9679133908896,467.13536390222,455.3186182003011,466.8257141113281,45956100
2025-04-25,466.44615126499775,472.5592809322363,464.8679371318476,472.0298767089844,38697100
2025-04-28,472.4993349824879,474.2773368886203,465.5071878598683,471.8800354003906,33550800
2025-04-29,469.64257896789854,475.8855677479572,469.06321253843663,474.9965515136719,30613100
2025-04-30,466.60597453010126,476.6646852357454,461.9112348361367,474.9366149902344,46810600
2025-05-01,482.867718713226,486.633478587484,480.2007004822898,481.1396484375,43316500
2025-05-02,485.9942070850785,490.3592999338552,484.286103418158,488.2816162109375,39218100
2025-05-05,484.05636263704406,488.48138557171023,483.5569235568332,485.3848571777344,28309500
2025-05-06,479.0220034069693,484.5058346984516,477.6535452181423,480.8699340820313,32786300
2025-05-07,481.5391799003106,485.2550079515484,476.2451377363652,482.7578125,38006300
2025-05-08,487.9819695503156,492.1473050887712,483.626875197088,487.74224853515625,39577600
2025-05-09,489.6600542277968,490.9885792511315,485.6545735352824,487.4225769042969,27767400
2025-05-12,506.42125284498536,507.3202676187285,500.91745464838624,507.2803039550781,45090600
2025-05-13,508.5888474751779,516.8096263504613,507.8496873334999,515.0116577148438,53269600
2025-05-14,516.1903139685533,518.6475153554106,515.1714386813073,518.09814453125,47014500
2025-05-15,515.9405626229042,521.3444666003286,514.5920405375825,518.66748046875,50153300
2025-05-16,520.0759047299881,521.114777092535,516.5199007223433,520.9249877929688,48394600
2025-05-19,513.6631350623751,521.9438746693677,513.6631350623751,521.4244384765625,52536200
2025-05-20,518.8871890606399,520.3455730675786,516.0803439749222,519.6863403320312,42517600
2025-05-21,515.690834337751,522.4132646779004,510.666448053992,512.4644165039062,71292800
2025-05-22,513.0837554615425,517.1292609927907,511.72529572546335,513.4234008789062,55607200
2025-05-23,505.6121364606028,511.2657904678385,505.01280347178937,508.668701171875,58368100
2025-05-27,515.5709952019331,521.1247554247649,514.0127476852158,520.63525390625,47226300
2025-05-28,521.5941707947817,523.0924879788297,517.8084446577594,518.3278198242188,46637200
2025-05-29,525.7395856571885,525.8893808087663,516.7396832249882,519.3467407226562,58513300
2025-05-30,518.8572958031884,520.0958950192793,511.3557107497976,518.5276489257812,67662800
2025-06-02,516.6597127530017,522.8627678708564,515.3911180221322,522.623046875,44762800
2025-06-03,522.97264054108,528.1468220298664,522.1036214299655,526.7084350585938,44070300
2025-06-04,527.4176616990403,529.2456257840831,525.3799112545059,528.1768188476562,41359300
2025-06-05,529.5852006732897,532.4519760346085,522.0736176118,524.2012329101562,61031200
2025-06-06,529.4054278122077,531.2033963171008,527.617457843641,529.3255004882812,42467000
2025-06-09,529.5453059371463,531.7527877502927,528.416568688787,530.1046752929688,33688700
2025-06-10,530.574089182664,534.2999461347188,528.2966787062677,533.6107177734375,40664800
2025-06-11,535.0191038793381,536.1778366618026,529.5152755793395,531.8126831054688,53701000
2025-06-12,530.4942161377257,534.0402213276179,530.2444966036956,533.061279296875,34104900
2025-06-13,527.0880595493194,531.2733617912118,525.1402347983948,526.368896484375,55814400
2025-06-16,529.9048863540172,534.769418322194,529.8549546372363,533.6906127929688,37622100
2025-06-17,531.1135658538541,532.7317437098275,527.317779804841,528.4865112304688,42180900
2025-06-18,529.5052855301,531.9525492029617,526.8083632851956,528.3965454101562,43983500
2025-06-20,531.662914925135,532.9614443782142,524.2911890089131,526.239013671875,61643500
2025-06-23,526.8099975585938,532.1699829101562,523.6500244140625,531.6500244140625,50666100
2025-06-24,536.8900146484375,540.7000122070312,536.27001953125,539.780029296875,45442000
2025-06-25,542.0599975585938,543.3099975585938,539.3800048828125,541.1599731445312,44804200
2025-06-26,543.3499755859375,546.6699829101562,541.52001953125,546.219970703125,43811400
2025-06-27,547.260009765625,549.989990234375,544.5399780273438,548.0900268554688,57577100
2025-06-30,551.260009765625,552.7999877929688,549.010009765625,551.6400146484375,45548700
2025-07-01,549.72998046875,550.7100219726562,544.6599731445312,546.989990234375,56166700
2025-07-02,546.1599731445312,551.0,546.1199951171875,550.7999877929688,36538300
2025-07-03,553.1799926757812,557.2000122070312,553.1799926757812,556.219970703125,26443500
2025-07-07,553.52001953125,554.3400268554688,549.5800170898438,552.030029296875,45349300
2025-07-08,553.3800048828125,554.010009765625,551.0999755859375,552.3400268554688,36075600
2025-07-09,554.52001953125,557.6300048828125,553.0999755859375,554.5999755859375,18865281
