Date,Open,High,Low,Close,Volume
2025-04-23,354.70001220703125,355.8299865722656,339.0,345.7300109863281,16690700
2025-04-24,344.9700012207031,351.0299987792969,343.239990234375,350.3399963378906,10781400
2025-04-25,354.0,373.2300109863281,353.1199951171875,368.7099914550781,19338600
2025-04-28,373.2900085449219,373.6600036621094,354.5299987792969,369.25,11490900
2025-04-29,369.0199890136719,383.9500122070313,366.7999877929688,381.4500122070313,13038800
2025-04-30,373.7799987792969,384.0,362.3900146484375,380.1099853515625,13762900
2025-05-01,392.2900085449219,403.8999938964844,381.0299987792969,381.6000061035156,16944100
2025-05-02,393.8800048828125,401.7000122070313,387.510009765625,394.3699951171875,15948000
2025-05-05,383.3299865722656,391.9299926757813,374.2000122070313,386.5299987792969,14424100
2025-05-06,378.55999755859375,387.8599853515625,377.7699890136719,385.6000061035156,9695600
2025-05-07,393.7999877929688,396.3500061035156,388.260009765625,392.4800109863281,10555300
2025-05-08,408.1700134277344,423.1099853515625,404.5,414.3800048828125,22135600
2025-05-09,420.0,430.3500061035156,406.2200012207031,416.0299987792969,17161800
2025-05-12,420.9200134277344,422.0400085449219,400.8299865722656,404.8999938964844,16245500
2025-05-13,412.5499877929688,422.5499877929688,404.1199951171875,421.6099853515625,12925000
2025-05-14,420.3999938964844,425.9400024414063,410.4100036621094,416.75,10722700
2025-05-15,411.7000122070313,415.3599853515625,394.1400146484375,397.0299987792969,14674700
2025-05-16,399.0,406.8999938964844,389.010009765625,399.7999877929688,12461100
2025-05-19,392.80999755859375,414.5899963378906,392.6199951171875,413.4200134277344,12822000
2025-05-20,413.5,417.8500061035156,406.1000061035156,416.9200134277344,11532200
2025-05-21,415.9200134277344,423.3399963378906,395.5299987792969,402.6900024414063,18698500
2025-05-22,413.2000122070313,426.3200073242188,398.9100036621094,399.4599914550781,16511400
2025-05-23,391.510009765625,392.1900024414063,367.30999755859375,369.510009765625,21448800
2025-05-27,381.1199951171875,381.2999877929688,364.1799926757813,372.2000122070313,14116000
2025-05-28,368.5299987792969,370.6499938964844,358.5,364.25,9936800
2025-05-29,370.7900085449219,373.8599853515625,362.739990234375,370.6300048828125,10175500
2025-05-30,369.0,372.55999755859375,359.1600036621094,369.05999755859375,12564000
2025-06-02,367.8900146484375,378.4299926757813,367.0199890136719,372.2699890136719,8102800
2025-06-03,379.3999938964844,391.010009765625,371.3699951171875,387.4299926757813,11351800
2025-06-04,385.7999877929688,386.1199951171875,375.6600036621094,378.1000061035156,8472200
2025-06-05,383.8500061035156,385.3800048828125,364.2999877929688,368.7900085449219,11871400
2025-06-06,377.3999938964844,380.6000061035156,369.7099914550781,374.4700012207031,9384200
2025-06-09,380.6799926757813,394.7900085449219,377.6000061035156,392.1199951171875,10924600
2025-06-10,393.239990234375,394.0,383.6000061035156,391.1799926757813,7074800
2025-06-11,391.2300109863281,392.7699890136719,380.5,387.1099853515625,6812200
2025-06-12,378.3999938964844,391.2200012207031,373.9800109863281,379.760009765625,9423900
2025-06-13,375.2300109863281,383.55999755859375,370.6199951171875,382.8699951171875,9378900
2025-06-16,387.6099853515625,388.1499938964844,377.3999938964844,382.25,8105200
2025-06-17,375.260009765625,378.4800109863281,367.0,375.1799926757813,11218500
2025-06-18,371.4299926757813,374.9100036621094,367.4200134277344,369.0299987792969,9200500
2025-06-20,372.75,376.1000061035156,365.1099853515625,369.7000122070313,12821800
2025-06-23,362.4800109863281,370.2999877929688,358.79998779296875,367.1799926757813,10614700
2025-06-24,373.6799926757813,384.3599853515625,371.0,377.0199890136719,10174900
2025-06-25,384.8299865722656,389.489990234375,379.30999755859375,388.6700134277344,10606600
2025-06-26,386.3500061035156,392.6700134277344,384.1499938964844,386.4400024414063,10202300
2025-06-27,385.2300109863281,397.989990234375,383.4100036621094,383.8800048828125,18694400
2025-06-30,389.7799987792969,407.3900146484375,384.25,404.2300109863281,13752900
2025-07-01,395.7000122070313,397.8699951171875,372.9100036621094,373.2999877929688,17289600
2025-07-02,383.3399963378906,405.2999877929688,379.8800048828125,402.2799987792969,17454400
2025-07-03,400.8699951171875,414.6000061035156,400.3999938964844,403.989990234375,10013900
2025-07-07,402.6400146484375,405.6400146484375,395.2000122070313,395.6700134277344,8848200
2025-07-08,399.6900024414063,402.2000122070313,393.2099914550781,396.9400024414063,7022700
2025-07-09,401.6000061035156,416.3399963378906,395.9500122070313,415.4100036621094,13065400
2025-07-10,412.5700073242188,422.3999938964844,411.2000122070313,421.739990234375,13208600
2025-07-11,430.5400085449219,438.8399963378906,423.5,434.5799865722656,18448500
2025-07-14,447.2000122070313,456.4500122070313,440.6499938964844,451.0199890136719,17952500
2025-07-15,445.2200012207031,456.6600036621094,441.0199890136719,442.30999755859375,14315400
2025-07-16,448.30999755859375,457.2200012207031,445.55999755859375,455.8999938964844,10575400
2025-07-17,451.6799926757813,456.0,446.5799865722656,451.3399963378906,8901400
2025-07-18,451.7200012207031,454.3299865722656,422.2200012207031,423.2200012207031,19105400
2025-07-21,430.1000061035156,437.0,425.0199890136719,426.2799987792969,9984500
2025-07-22,428.8500061035156,433.9400024414063,413.6000061035156,426.3999938964844,10524200
2025-07-23,422.8299865722656,424.0,406.1000061035156,412.6700134277344,12990000
2025-07-24,414.5799865722656,419.9500122070313,406.1700134277344,414.9200134277344,7407300
2025-07-25,405.6700134277344,410.9500122070313,402.2000122070313,405.8900146484375,8380200
2025-07-28,416.9500122070313,417.010009765625,403.4599914550781,403.7999877929688,6996500
2025-07-29,405.9599914550781,407.0,390.4100036621094,394.6600036621094,10580000
2025-07-30,396.7799987792969,404.3900146484375,392.5899963378906,395.0400085449219,7543800
2025-07-31,399.1300048828125,410.80999755859375,397.0799865722656,401.8599853515625,10467500
2025-08-01,390.4100036621094,392.6400146484375,365.7000122070313,366.6300048828125,21808900
2025-08-04,372.7699890136719,390.0199890136719,366.2000122070313,389.239990234375,12362400
2025-08-05,384.1799926757813,388.30999755859375,373.3500061035156,375.4599914550781,8467100
2025-08-06,374.75,384.4200134277344,373.0,383.4100036621094,7242600
2025-08-07,388.3999938964844,406.239990234375,387.1400146484375,402.010009765625,13051200
2025-08-08,397.6000061035156,409.6499938964844,389.0299987792969,395.1300048828125,11200100
2025-08-11,403.9200134277344,414.3599853515625,398.9200134277344,400.25,10394400
2025-08-12,400.5,401.6700134277344,390.1400146484375,394.3900146484375,8333600
2025-08-13,397.7300109863281,399.4400024414063,383.5499877929688,389.8999938964844,10884900
2025-08-14,380.0,381.0,365.0,372.9400024414063,16461700
2025-08-15,372.2099914550781,372.6199951171875,360.0299987792969,366.3200073242188,13125300
2025-08-18,359.95001220703125,367.5700073242188,358.010009765625,363.6000061035156,9002000
2025-08-19,363.1900024414063,364.6300048828125,333.3999938964844,336.57000732421875,18254600
2025-08-20,339.25,345.3299865722656,325.5599975585937,344.3699951171875,13609874
